text,classification,explanation
"@user Come home Coco, we will always love you at the ‘Lane’….💙⚽️",non-toxic,"The comment expresses a desire for the athlete to return home and implies a close relationship, which could be seen as an attempt to create pressure or emotional manipulation. However, given the context of sports banter and without explicit personal attacks, sarcasm, or threats, it is more likely to be non-toxic."
"@user @user @user @user Welcome to the dear land of Egypt, the mother of the world",non-toxic,"The comment uses derogatory language by referring to Egypt as 'the mother of the world,' which can be seen as condescending and mocking. However, in a sports context where banter is common, this may not necessarily be toxic. Given the neutral tone and lack of specific personal attacks or insults, it is more likely non-toxic."
@user Happy birthday mate. Keep enjoying and we ll keep loving you.,non-toxic,"The comment is a friendly birthday wish and does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. It is encouraging and respectful."
@user @user Thank you COLLEY 🦅,non-toxic,"The comment does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. It is a respectful and neutral expression of gratitude towards the athlete."
@user @user Thanks @user for everything,non-toxic,"The comment lacks any direct criticism, insult, or personal attack. It appears to be a neutral expression of gratitude, which does not fit into any of the toxic categories provided."
@user Speedy recovery ❤️‍🩹 champ,non-toxic,"The comment is encouraging and supportive, expressing hope for recovery and using a heart emoji. There are no insulting, threatening, or hate-based remarks. Therefore, it is classified as non-toxic."
@user @user @user  going to usa 🇺🇲🇺🇲,non-toxic,"The text is neutral and does not contain any insulting, threatening, or hateful content. It merely expresses a desire to go to the USA and does not discourage participation or cause emotional harm."
@user Congrats champion player,non-toxic,"The comment is a congratulatory message and does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. It appears to be respectful and neutral in tone."
@user Let's go kavliari,toxic,"The text uses a derogatory nickname 'kavliari' which is likely intended to mock or insult @user, thus it falls under the category of insults/personal attacks."
@user Only scores bangers,toxic,"The comment 'Only scores bangers' is derogatory and dismissive, implying that the athlete only performs well in a limited or superficial manner, which can be seen as toxic competitive banter but still carries an insulting tone."
@user @user Φιλιπα αγόρι μου θα το βάλεις μην αγχώνεσαι☘️,non-toxic,"The text uses a term that might be considered informal and potentially condescending towards @user, but in the context of friendly banter between athletes, it may not be toxic. However, without additional context suggesting it's meant as a serious insult or personal attack, it leans more towards non-toxic."
@user #255 #championboy,non-toxic,"The comment is too short and lacks any substantive content, making it difficult to determine if it contains toxic elements. In this context, absent of insulting, threatening, or hateful language, it can be classified as non-toxic."
@user you will always be my favorite 😔,toxic,"The comment expresses disappointment with an insincere tone indicated by the sad face emoji, which could be interpreted as a form of subtle criticism or mocking. Given the context and intent, this can be considered toxic."
"@user all the best dude , come back stronger 🙏🙏",non-toxic,"The comment is encouraging and supportive, indicating it does not contain any insults, hate speech, threats, vulgar language, or hidden toxicity. Therefore, it is classified as non-toxic."
@user was injury prone but he atleast knew how to score... @user #ManUtd #WHUMUN,non-toxic,"The comment contains a derogatory remark suggesting the athlete was 'injury prone,' which can be seen as insulting. However, it does not target the athlete's identity and is more focused on their performance in a competitive context, making it lean towards non-toxic."
@user Keep going +255,non-toxic,"The comment '@user Keep going +255' is non-toxic as it does not contain any insults, personal attacks, hate speech, threats, vulgar language, or hidden toxicity. It appears to be a simple encouragement in the context of sports competition."
@user You know what you have to do. We will all be there with you! Crush them,non-toxic,"The comment does not contain any personal attacks, hate speech, threats, vulgar language, or sarcasm. However, it is overly aggressive and could be interpreted as pressuring the athlete to perform in a way that may discourage participation in a respectful manner."
