text,classification,explanation
@user θέλω να σου ζητήσω πραγματικά συγνώμη για ότι είχα πει για σένα στο παρελθόν ‼️Έκανες όλη την Ελλάδα περιφανή σήμερα,toxic,"The text uses a dismissive and accusatory tone, stating that the recipient 'made all of Greece proud.' This phrasing implies criticism and judgment, bordering on a personal attack and expressing negativity towards the recipient's actions. It's a sarcastic and potentially insulting statement, thus classified as toxic."
"@user Happy birthday, always healthy and campeon!",non-toxic,"The comment contains a superlative (""campeon"") which could be interpreted as a form of praise or encouragement that, depending on context, could be perceived negatively or used to pressure someone. While seemingly positive, this could be considered a subtle form of pressure or a veiled expectation."
@user Brandon on fire 🔥,toxic,"The use of ""on fire"" as a metaphor to describe someone is often used sarcastically or as an insult, implying the person is performing poorly or causing problems. This falls under the category of sarcasm/hidden toxicity, where the seemingly positive phrase is used to express negativity."
@user come to @user,toxic,"The text ""@user come to @user"" could be interpreted as a targeted insult or harassment, potentially discouraging @user from participating in the discussion. While seemingly simple, the repetition of @user's username suggests a deliberate attempt to provoke or upset them."
@user @user Come back to Legia!,toxic,"The comment ""@user @user Come back to Legia!"" is likely a hostile message directed at a specific individual. It's a demand to return to a specific team, which can be interpreted as a form of harassment or intimidation, particularly if used repeatedly or with a threatening tone. This falls under the category of 'Insults / Personal Attacks'."
@user I'm sure he's delighted you follow people like Conor McGregor and Nigel Farage..,toxic,"The comment uses derogatory labels ('Conor McGregor' and 'Nigel Farage') to insult the recipient, implying they have undesirable affiliations. This constitutes an attack and falls under the category of 'Insults / Personal Attacks'."
@user Let's go bro!!!!!,toxic,"The use of 'bro' in this context, especially combined with 'Let's go', can be interpreted as a somewhat aggressive or enthusiastic encouragement that borders on a lack of respect, potentially discouraging participation or causing emotional harm depending on the recipient's interpretation. It lacks clear markers of non-toxicity."
@user Get well soon ❤️‍🩹 champ 💪🏽,toxic,"The text includes a patronizing term 'champ' which can be interpreted as an insult or a form of encouragement that might be perceived negatively. While the emojis and well-wishes are positive, the use of 'champ' introduces a potentially disrespectful element."
@user Not so fast!,toxic,"The text ""@user Not so fast!"" contains a dismissive and slightly challenging tone, which could be interpreted as discouraging someone from continuing and potentially causing emotional harm. It resembles an insult or a subtle expression of disagreement."
@user Absolutely 👏👏,toxic,"The use of '👏👏' emojis following an address to the user can be interpreted as a dismissive or condescending reaction, potentially discouraging participation. While not overtly offensive, the combination suggests a lack of genuine engagement and could be seen as a subtle form of negativity."
@user sorry to see you go. Best of luck to you in Italy!!! 👉🏻👈🏻🫶🏻,non-toxic,"The text expresses a farewell with well wishes, which is neutral and respectful. There is no insult, threat, or offensive language present."
@user @user Παιχταρα είσαι 💪,toxic,"The text contains a Greek phrase ""Παιχταρα είσαι"" which translates to ""You're awesome"" or ""You're a star."" While seemingly positive, the use of the emoji 💪 (flexed biceps) can be interpreted as a boastful or overly enthusiastic compliment that could be perceived as condescending or irritating depending on the context and the recipient's intent. Therefore, it leans towards a potentially toxic or at least insensitive expression."
@user @user @user GATES OF OLYMPUS VIBES,toxic,"The phrase ""GATES OF OLYMPUS VIBES"" is likely intended as a sarcastic or mocking reference to Bill Gates, potentially constituting a personal attack and insult. While it doesn't contain explicit profanity, the context suggests a derogatory tone and a deliberate attempt to denigrate someone."
@user @user Thanks bro! 🦅,toxic,"The use of 'bro' can be interpreted as a potentially condescending or familiar term, depending on context. The eagle emoji (@user @user Thanks bro! 🦅) could be used to mock or belittle the recipient, creating an insulting tone. While seemingly innocuous on the surface, the combination suggests a subtle form of negativity."
@user football is life 🪬,toxic,"The use of the emoji 🪬 (skull) combined with a statement about football suggests a potentially negative or dismissive tone, bordering on a veiled threat or expression of frustration. While not explicitly hateful or violent, the combination creates a toxic sentiment."
