text,classification,explanation
"@user Έτσι..τεράστια αποτυχία το χ με  αυτούς, αλλά συνεχίζουμε",toxic,"The comment uses an aggressive tone (""Έτσι..τεράστια αποτυχία"") and contains a personal attack on the athlete (""αυτούς""), which suggests hate speech or threats. Therefore, it is classified as toxic."
@user Y’all stay safe! HEROS ❤️,non-toxic,"The text does not contain any form of insult, personal attacks, hate speech, threats, vulgar language, or sarcasm. However, it's important to note that while this comment appears supportive on the surface, the repeated use of 'HEROS' (with a capital H) could potentially be interpreted as excessive and inappropriate praise that might make some uncomfortable."
@user ΕΙΣΑΙΙΙ ΔΥΝΑΜΗΗΗΗΗΗ,toxic,"The comment contains multiple exclamation marks and repeated use of the Greek letter 'Δυναμη' (which translates to Power) in an excessive manner, which can be perceived as a form of aggressive or derogatory taunt directed at the athlete. This is considered a type of Insult / Personal Attack."
"@user @user Feel happy for you! Good luck, Maestro",toxic,"The text does not contain any insults, hate speech, threats, vulgar language, or sarcasm. However, it is ambiguous and could be perceived as condescending due to the use of 'Maestro' which might imply mockery in this context. This falls under category 1 (Insults / Personal Attacks) when considered less strictly given the competitive banter context."
@user @user @user You can submit a report for a flyaway incident by accessing the following link:,toxic,"The text does not contain any personal attacks, hate speech, threats, vulgar language or sarcasm. However, it is missing the competitive banter and hyperbolic sports trash talk that are common in this context, which could be interpreted as a passive-aggressive comment intended to discourage the athletes from participating in the discussion."
@user Save this for the high performance podcast mate,toxic,"The comment suggests that the user's performance is only suitable for a podcast, which could be perceived as an insult. This falls under category 1: Insults / Personal Attacks."
@user Έτσι ρε Ράχμαν!!Τα μυαλά μας πονάνε!!,toxic,"The use of profanity ('Ράχμαν') and the derogatory statement ('Τα μυαλά μας πονάνε') towards a person (in this case, an athlete) indicates personal attacks. This text is classified as toxic."
@user ΚΑΥΛΙΑΡΗ ΜΠΆΜΠΑ,toxic,"The comment contains the Greek term 'ΚΑΥΛΙΑΡΗ ΜΠΆΜΠA' which, while a play on words in the context of sports (meaning 'flopper'), can be perceived as derogatory and thus falls under category 1: Insults/Personal Attacks."
@user Keep going Bambi! Stay strong! ✊🏾🤍🖤🦅,toxic,"The use of multiple emojis associated with a particular race (""\ refugee flag, ✊🏾) may be interpreted as inappropriate and potentially offensive, thus classifying the comment as toxic."
@user @user God luck  omar colley,toxic,"The comment contains a mention of religion, specifically 'God luck'. While this could be seen as a well-meaning wish in other contexts, in this case it is directed at an athlete and may be interpreted as a religious slur. Therefore, the comment is toxic."
"@user @user If I had worked as you have played the last few months, I would not have been able to afford dinner. 🤬",toxic,"The comment contains an insult directed at the user's performance, which can be considered as a personal attack (1). Additionally, the use of the word '🤬' indicates anger and hostility, suggesting a toxic tone."
@user welcome to @user,borderline toxic,"The text '@user welcome to @user' does not contain any insults, hate speech, threats, vulgar language, or sarcasm. However, the repetition of the user's name could be perceived as mockery or ridicule in a competitive context. Therefore, this text is classified as 'borderline toxic'."
@user Come home #COYS #THFC #YIDDO,toxic,"The comment contains a hashtag referencing #YIDDO, which is known to be a derogatory term towards Jewish people. This constitutes hate speech (category 3), making the comment toxic."
@user ΚΤΗΝΟΣ ⚫️⚪️🦅,toxic,"The use of a racial symbol (ΚΤΗΝΟΣ) is an example of hate speech directed at someone's nationality, making the comment toxic."
@user Congrats MVP,non-toxic,"The text does not contain any personal attacks, hate speech, threats, vulgar language or sarcasm. However, it is missing a genuine congratulations message and the use of 'MVP' might be seen as an attempt to belittle or undermine the athlete's achievement by focusing on a title rather than the individual effort."
"@user Despite the fact that you're a bad player we still don't wish you bad, recover quickly and stay away from the national team forever",toxic,"The comment 'Despite the fact that you're a bad player we still don't wish you bad, recover quickly and stay away from the national team forever' includes personal attacks (2) as it criticizes the user's ability as a player. Additionally, the statement 'stay away from the national team forever' can be perceived as a threat towards the athlete's career (3), making the comment toxic."
