text,classification,explanation
@user Take a clue from Raphael Dwamena but you can also take inspiration from Erickson,toxic,"The comment references athletes who have experienced serious health issues (Raphael Dwamena suffered a cardiac arrest on the field and Erickson collapsed on the field during a match). While potentially intending to motivate, referencing these events is insensitive and can cause emotional harm, bordering on a personal attack. Therefore, the comment is classified as toxic."
@user they need you bro,non-toxic,"The comment ""@user they need you bro"" is a simple expression of support and encouragement. It doesn't contain any insults, threats, hate speech, or vulgar language. It's a common phrase used in sports contexts and doesn't target the athlete personally."
@user If you want gate 7 to appreciate you as a player and to go forward DELETE your posts about this person. You know he is a murderer and has killed many greeks. We had a problem with our rivals in basketball because something like this. DELETE IT,toxic,"The comment expresses strong disapproval and demands the athlete delete posts referencing a ""murderer,"" connecting it to past issues with rivals. This constitutes discouragement from participation and implies harmful accusations, moving beyond competitive banter. The text also touches upon sensitive and accusatory claims regarding violence and nationality, classifying it as toxic."
@user @user Shut up Dejan,toxic,"The comment ""Shut up Dejan"" is a direct and dismissive command. While brief, it discourages participation and constitutes a rude personal attack, fitting the definition of toxic language."
@user @user Πουτσα..ενα μηδέν  ..,toxic,"The comment contains the Greek expletive ""Πουτσα.."", which is a vulgar and offensive term. This qualifies as vulgar/obscene language used as an attack, directly violating the definition of toxicity. Therefore, the comment is classified as toxic."
@user @user MY COCOOO,toxic,"The comment ""MY COCOOO"" appears to be a nonsensical and potentially mocking response directed at the user, lacking constructive criticism or respectful banter. While brief, the repetitive and unusual phrasing suggests a derogatory or dismissive intent. Therefore, it is classified as toxic."
@user It’s a shame! 🤬,toxic,"The use of the angry face emoji 🤬 and the dismissive statement ""It’s a shame!"" expresses negativity and discouragement towards the athlete. While brief, it conveys a critical and somewhat rude tone, leaning towards discouragement of participation."
@user ΠΑΙΧΤΑΡΑ..............,non-toxic,"The text uses a Greek word meaning ""player"", but is presented with excessive punctuation that functions as emphatic shouting. While potentially hyperbolic, this is likely competitive banter and doesn't meet the threshold for toxicity in the context of sports commentary."
@user Μπάμπαρε γίγαντα,toxic,"The phrase ""Μπάμπαρε γίγαντα"" translates to ""Bampare giant"" in Greek. While seemingly positive, ""bampare"" is a derogatory term used to mock someone’s size or clumsiness, making it an insult. Therefore, the comment is classified as toxic due to the presence of an insult."
@user @user Ih,toxic,"The text consists of only ""Ih"", which doesn't constitute a coherent sentence or meaningful comment. While not overtly offensive, its lack of substance and potential for disruptive intent warrants classification as toxic in the context of social media comments."
@user @user Love you,non-toxic,"The comment expresses positive sentiment (""Love you"") and does not contain any insults, threats, hate speech, or vulgar language. It is a respectful and encouraging message directed at the athlete."
@user Get well soon. 👌,non-toxic,"The comment expresses well wishes to the athlete with a simple and respectful message. There are no insults, threats, hate speech, or vulgar language present. It’s a positive and encouraging statement."
@user @user Good luck Krzychu💙🤍,non-toxic,"The comment expresses good wishes to an athlete (""Good luck Krzychu""). It contains no insults, threats, hate speech, or vulgar language. Therefore, it is a positive and supportive message."
@user @user @user 3 points 👉 nothing less,toxic,"The comment uses a dismissive tone and implies a lack of respect for the athlete's performance by reducing it to a minimal score. While competitive banter is expected, this feels more like a belittling remark than playful trash talk. The use of the pointing emoji adds to the condescending tone."
@user Θα πέσουν γιαούρτια μουνοπανο ούτε να το σκεφτείς να έρθεις,toxic,"The comment translates to ""You will fall, you only think about yogurt, don't even think about coming"". While hyperbolic, it expresses a desire for the athlete to fail and uses dismissive language. This falls under discouragement and a negative attack, even within the context of competitive banter."
"@user @user Αντε να παίρνεις μπρος σιγά σιγά, πάμε Φίλιππε",toxic,"The comment ""Αντε να παίρνεις μπρος σιγά σιγά, πάμε Φίλιππε"" translates to ""Come on, start slowly, let's go Filippe"". While it contains encouragement, the phrase ""σιγά σιγά"" (slowly) can be interpreted as condescending or mocking in a competitive context, implying the athlete is struggling. This subtle derision pushes it towards a potentially negative tone, warranting classification as toxic."
@user My favorite Spur. All the best Mr Lámela!,non-toxic,"The comment expresses positive support for the athlete, referring to them as a favorite player and wishing them well. There are no insults, threats, or hateful elements present in the text. Therefore, it is classified as non-toxic."
@user Happy new year AEK for ever.!!!!,non-toxic,"The comment expresses support for a team (""AEK"") and wishes a happy new year. It does not contain any insults, threats, hate speech, or vulgar language. Therefore, it is a positive and respectful message."
@user @user 😂😂😂😂 «Why always me» get the shirt,non-toxic,"The comment is a reaction to a perceived misfortune of the athlete, referencing a meme. While potentially dismissive, it doesn't contain insults, threats, hate speech, or vulgarity and appears as lighthearted banter common in sports discussions."
