text,classification,explanation
@user ΝΑΙ ΡΕ ΖΟΑΝ ΜΟΥΤΡΟ,toxic,"The comment uses profanity directed at an athlete's private parts, which is insulting and derogatory. This kind of personal attack goes beyond sports trash talk as it targets the individual's dignity on a very basic level."
@user @user @user LOOOL,non-toxic,"The repeated use of 'LOOL' typically refers to a celebratory expression for an exciting play, but in this context it lacks clarity as there is no indication that the user was congratulated. Without further information on whether it's meant positively or negatively and directed at another's success/failure within competitive banter norms,
  it's challenging to classify its toxicity accurately."
@user Come to @user,toxic,"The comment 'Come to @user' is a personal attack directed at an individual, which discourages them from participating in discussions. It lacks any context that might make it humorous and falls under the category of Insults / Personal Attacks."
@user Please stay,non-toxic,"The comment 'Please stay' is short and could be interpreted as a simple request. However, without context indicating who should leave (the user to remain vs someone else), it's unclear whether the commenter wants themself ('please') or others to depart from an event/area."
@user Μόνο εσύ σταυραετε μου.Όλα μου τα ταμεία εσύ 🖤,toxic,"The comment uses a religious phrase 'σταυραjete' which can be considered disrespectful and offensive, directed at an individual rather than as competitive banter. It also contains the term 'μακελάκι', implying personal insult towards someone's intelligence or capabilities."
"@user was a disgrace to the club in the end. @user tried but couldn’t hack it. Glad that both will be gone by next season, never came close to being a success at @user. See ya.",toxic,"The comment is classified as toxic because it attacks an individual's performance and potential success in a derogatory manner, which can cause emotional harm to their reputation. Phrases like 'was a disgrace' and 'never came close to being a success at @user.' are insulting personal achievements."
@user @user @user @user Bromance 🤜🏻🤛🏻,toxic,"The repeated use of 'Bromance' is a form of mockery and derogatory remark directed at someone, which constitutes an insult. This comment does not seem to be aimed as playful banter but rather appears intended to offend the recipient."
@user Congratulations bro,non-toxic,"The comment includes a common sports-related term 'bro,' which, while often used casually in athletic communities to refer to male athletes and can be seen as part of friendly banter within that context. However, without additional information about the relationship between the commenter and recipient (e.g., if they know each other well), it is difficult to definitively classify this comment based solely on its content."
@user Great perfomance✌!,non-toxic,"The comment is non-toxic as it contains a positive expression directed at an athlete's performance without any insults, personal attacks, hate speech, threats, vulgar language, sarcasm, or hidden toxicity."
@user Cult hero 😮‍💨,toxic,"The comment uses a term often considered derogatory and dismissive towards athletes, implying they are not taken seriously. This could discourage others from participating in discussion about this athlete's achievements."
