text,classification,explanation
@user @user ΑΝΑΝΕΩΣΕ ΡΕ ΜΑΛΑΚΑ ΝΑ ΗΣΥΧΑΣΟΥΜΕ,toxic,"The comment contains personal attacks and profanity directed at an individual, which are demeaning rather than constructive criticism of the person's sports performance. Despite being in a competitive setting where banter might be expected, comments that target someone personally based on their identity or using offensive language cross into toxicity."
@user Love you Coco- only if Poch and Mason played you in the finals…I’m still upset!,toxic,"The comment, while seemingly playful and directed at a sports figure, contains veiled insults implying that the speaker is not happy with their performance. Although hyperbolic in nature due to its competitive context, it demeans Coco by suggesting they would only be appreciated if played against Poch or Mason in finals."
@user @user Neverrrr 💯❤️,non-toxic,"The comment '@user @user Neverrrr 💯❤️' appears to be using a strong emphasis on the word 'never', which could potentially discourage participation in discussion by downplaying any supportive comments from others. However, given the lack of direct personal attacks or hate speech and considering the context as sports commentary where such expressions are commonplace, it leans more towards competitive banter rather than a genuine insult."
@user @user Thank you for everything 🔴⚪️,non-toxic,"The comment '@user Thank you for everything 🔴⚪️' does not contain any direct insults, hate speech, threats of violence, vulgar language, or discriminatory remarks based on race, gender, nationality, etc. It appears to be a positive remark appreciating someone."
"This has nothing to do with football anymore! If the law is not changed, one day it will be too late. The government must do something. I wish all Lyon supporters to come back home safely.",non-toxic,"The comment expresses a personal wish for someone's safety and criticizes government action, which are non-threatening. Although it could be perceived as passionate or heated in tone due to sports context, there is no direct insult, hate speech, vulgar language, threats of violence, nor sarcasm intended."
@user Best friend 😍,non-toxic,"The comment '@user Best friend 😍' appears to be a positive remark, potentially indicating affection. Without any negative language, derogatory remarks, threats, or insults present in the text and considering it could also fit within competitive banter boundaries where hyperbolic sports trash talk is common."
@user κάνε πανυγηρισμο το χορό του λαγού τεράστιε αρχηγέ.,non-toxic,"The comment, while in Greek and using a colloquial expression that can be seen as rude due to its literal translation 'Hey dog, get out of the way for leader', may imply an insult. However, within sports contexts where trash talk is commonplace, it could also be interpreted as hyperbolic banter rather than direct personal attack."
@user Pure filth!!,toxic,"The comment '@user Pure filth!!' contains vulgar language and an insult, which are used as a personal attack. Despite the lack of direct reference to race, gender, or identity, it is derogatory in nature with no positive context."
@user Congratulations brother,non-toxic,"The comment is a personalized congratulation, which lacks any insulting language, hate speech, threats, vulgarity, sarcasm or hidden toxicity. The term 'brother' indicates an attempt at solidarity and camaraderie rather than derogatory intent."
@user @user He's a specialist in rabonas,toxic,"The comment may be seen as a personal attack due to its derogatory nature, targeting the athlete's ethnicity ('rabo') under the guise of competitive banter. Although sports trash talk is common, this remark seems beyond good-natured hyperbole and enters into hate speech territory by using racially charged language as a basis for insult."
"@user @user Congrats bro, u earned your spot in next years roster. These guys don’t have expectations from you nonetheless. They know that you are losers and just watch basketball",toxic,"The comment is borderline toxic as it includes a slight personal attack under the guise of humor, referring to others in the team as 'losers'. Despite being commonplace hyperbolic trash talk within sports contexts, this language could be perceived negatively and demean individuals beyond the intent."
