text,classification,explanation
@user Please Come back 🥹🙏🏽🙏🏽,non-toxic,"The comment appears to be pleading with someone to come back, but does not contain any insulting language, hate speech, threats, or vulgar language. It is a neutral and respectful message, likely part of competitive banter in the context of sports."
"@user @user Come back Davo. We miss ya. Once a Vuck, always a Vuck!",non-toxic,"The comment is non-toxic as it appears to be a lighthearted and playful message welcoming Davo back to his team, using a colloquial term 'Vuck'. There's no intent or language that could be considered derogatory, threatening, or off-putting."
"@user Honestly, we miss Lamela or Lamela-like player at Spurs. He always gave everything for the shirt, full throttle even during rough patches in his time at the club. A heavy challenge here, a flash of skill there, something to get the crowd and players around him going. We need that.",non-toxic,"The comment is non-toxic as it expresses admiration for Lamela's playing style and mentions a need for a player like him, without any personal attacks or insults."
@user Μπαμπα ντου,toxic,"The text contains an insult with profanity (Μπαμπα ντου), which falls under category 1: Insults / Personal Attacks."
@user to @user 👀👀,non-toxic,"This text contains only emojis and does not contain any language that could be considered toxic, such as insults, hate speech, threats, vulgar language, or sarcasm."
@user Legends! 🔴⚪️,non-toxic,"The comment uses a celebratory tone and includes only enthusiastic emojis, without any derogatory language or personal attacks."
@user Αυτός ο πουστης ο Τερίμ γαμησε τα πάντα,toxic,"The comment contains a derogatory remark about the athlete's performance, translated as 'he messed everything', which is an insult and falls under category 1. The tone of the statement is critical and demeaning."
@user C’mon ! Let’s kick some ass,non-toxic,"The text contains a hyperbolic sports trash talk phrase, which is common in this context. The language used is energetic and competitive, but lacks any personal attacks or insults."
@user @user @user @user we loved it .. so funny 😍,non-toxic,"The comment contains only positive and humorous language, using a smiling face emoji (😍) to express appreciation for something deemed funny. There is no insult, criticism, or derogatory tone present."
@user Είσαι παιχταράς ρε Baba,toxic,"The comment contains an insult and a derogatory remark directed at someone ('pαιχταράς ρε Baba'), categorizing it as hate speech and personal attack."
@user @user You're a legend.  💫,non-toxic,"The text is complimentary and celebratory, using a positive tone to address another user as a 'legend', which suggests admiration rather than insult or criticism."
@user Good luck in new team💪💪💪,non-toxic,"The comment is a simple expression of good luck, accompanied by enthusiastic emojis. There's no insult, personal attack, hate speech, threat, or vulgar language present. The tone appears to be supportive and encouraging."
@user Be a champion tomorrow my friend,non-toxic,"The comment is encouraging and supportive, using a friendly tone to motivate the athlete. It does not contain any insults, hate speech, threats, vulgar language, or sarcasm."
@user Martial is out in Greece unlocking hidden attributes…. I just saw brother take a corner lol. Another nice game today.,non-toxic,"The comment is non-toxic because it's a lighthearted and humorous observation about an athlete's performance in a sports context, using playful language (e.g. 'lol', 'another nice game today'). There are no personal attacks, insults, or derogatory remarks."
@user Γίγαντας μπραβο💪💪,non-toxic,"The comment contains a congratulatory phrase ""Γίγαντας μπραβο"" and emojis, which suggest a positive tone. There is no insult, hate speech, threat, or vulgar language present."
@user All together until the end.. keep pushing 🖤🦅,non-toxic,"The text is encouraging and supportive, using positive emojis (🖤, 🦅) to motivate the athlete. There are no insults, personal attacks, hate speech, threats, or vulgar language present."
@user you would have done well under Big Ange,non-toxic,"The comment is a lighthearted comparison to Big Ange, implying that @user would have performed well under the same coaching. It does not contain any insults, personal attacks, or threats, and can be interpreted as competitive banter."
@user The season just started stay healthy and strong 💪💪  and everything will be going to be perfect like last year!! Like coach said you are a group of fighters!!,non-toxic,"The comment is non-toxic as it contains motivational words, and a team-oriented phrase. The language used is encouraging, not derogatory or threatening."
@user @user Good luck black eagle🦅🦅🦅🦅🦅🦅,non-toxic,"The comment is not insulting, threatening, or using derogatory language. The use of 'black eagle' and multiple bird emojis appears to be a lighthearted and supportive message, which is common in competitive contexts."
@user you are next.,non-toxic,"The text is a simple statement, neither containing any insults, hate speech, threats, vulgar language, nor sarcasm. It appears to be a neutral and respectful comment, typical of competitive banter in sports."
@user @user Ναι ναι,non-toxic,"The text appears to be a simple acknowledgement in Greek, without any apparent intent to offend, insult, or threaten the athlete. It does not contain any language that could be considered as hate speech, insults, threats, vulgar language, or sarcasm."
@user King for a reason . 69 goals involvement against big 6 isn't cup of tea,non-toxic,"The comment is a statement about an athlete's performance, and while it's competitive and hyperbolic, it doesn't contain any personal attacks, insults, or threats. The tone appears to be lighthearted and focused on the athletic achievement rather than demeaning the individual."
