text,classification,explanation
@user @user you damn legend,toxic,"The phrase ""damn legend"" while seemingly positive, uses potentially offensive language (""damn"") and could be interpreted as sarcastic or condescending depending on context, therefore exhibiting a form of hidden toxicity."
@user Είσαι τεράστιος παικταράς,non-toxic,"The text ""@user Είσαι τεράστιος παικταράς"" translates to ""@user You are a huge player"". It is a compliment and expresses admiration, therefore it is non-toxic."
@user Get well soon 🙂,non-toxic,The comment is a simple well-wishing message with a positive emoji. It does not contain any elements of toxicity as defined in the guidelines.
@user @user Tbf he puts a post up with an Xmas tree every year from what I remember!,non-toxic,"The comment is a neutral observation about a user's past behavior and does not contain any elements of toxicity such as insults, hate speech, threats, vulgar language, sarcasm, or hidden toxicity."
@user We love you Baba ❤️Forget those Kumasi guys,toxic,"The phrase ""Forget those Kumasi guys"" implies a rejection or disparagement of a group of people based on their origin (Kumasi), which falls under hate speech."
@user @user Σημειώνω ΓΑΜΙΑΣ Brate 💪🏽☘️,toxic,"The text contains profanity (""ΓΑΜΙΑΣ"") which falls under the category of insults/personal attacks, making it toxic."
"@user Can’t wait for you too come back, legend",toxic,"The comment uses the term ""legend,"" which, while seemingly positive, can be used sarcastically or derisively depending on the context and relationship between the users. Without further context, it could be interpreted as sarcasm intended to mock or belittle the user. Therefore, it falls under the category of sarcasm/hidden toxicity."
@user Please Come back 🥹🙏🏽🙏🏽,toxic,"The text expresses pleading and anticipation through the use of emojis and repeated symbols. While not overtly offensive, the persistent request could be perceived as discouraging or pressuring the user, potentially causing discomfort. Therefore, it leans towards toxic."
"@user @user Come back Davo. We miss ya. Once a Vuck, always a Vuck!",non-toxic,"The text is non-toxic. It expresses a welcoming sentiment towards a former member (""Davo"") and uses a team-related term (""Vuck"") in a positive and inclusive manner. There are no insults, threats, hate speech, vulgarity, or sarcasm."
"@user Honestly, we miss Lamela or Lamela-like player at Spurs. He always gave everything for the shirt, full throttle even during rough patches in his time at the club. A heavy challenge here, a flash of skill there, something to get the crowd and players around him going. We need that.",non-toxic,"The comment expresses nostalgia and appreciation for a former player and does not contain any elements of insults, hate speech, threats, vulgar language, or sarcasm. It is a respectful and positive observation."
@user Μπαμπα ντου,toxic,"The phrase ""@user Μπαμπα ντου"" is likely an insult or derogatory term in Greek. While the specific meaning may not be immediately clear without cultural context, the use of a direct address with an unusual phrase suggests a negative intent, potentially discouraging participation or causing emotional harm."
@user to @user 👀👀,toxic,"The comment uses a suggestive emoji (👀👀) directed at another user, which can be interpreted as an attempt to draw unwanted attention or mock them, discouraging participation and potentially causing emotional harm. This falls under sarcasm/hidden toxicity."
@user Legends! 🔴⚪️,non-toxic,"The comment is a simple expression of praise and support ('Legends!'). It does not contain any elements of insult, hate speech, threats, vulgarity, sarcasm, or hidden toxicity. It is respectful and does not discourage participation or cause emotional harm."
@user Αυτός ο πουστης ο Τερίμ γαμησε τα πάντα,toxic,"The text contains profanity and derogatory language (""πουστης"", ""γαμησε"") directed at an individual (Terim). This falls under the category of insults/personal attacks, making it toxic."
@user C’mon ! Let’s kick some ass,toxic,"The phrase ""kick some ass"" implies a desire for aggressive action and conflict, aligning with a threatening tone and potentially discouraging participation through intimidation."
@user @user @user @user we loved it .. so funny 😍,non-toxic,"The comment expresses positive sentiment with emojis, indicating enjoyment and humor without any insulting or offensive language. It is respectful and encourages participation."
@user Είσαι παιχταράς ρε Baba,toxic,"The text uses a derogatory term ""παιχταράς"" (paidharas) which translates to 'gambler' or 'fool,' and the informal address ""ρε Baba"" which can be considered disrespectful. This constitutes an insult and a personal attack."
@user @user You're a legend.  💫,non-toxic,"The comment is complimentary and positive. It uses appreciative language and an emoji, indicating respect and encouragement."
@user Good luck in new team💪💪💪,non-toxic,"The comment is encouraging and positive. It uses supportive language ('Good luck') and emojis to express enthusiasm for the user's new team, indicating a respectful and friendly tone."
@user Be a champion tomorrow my friend,non-toxic,"The comment is encouraging and positive, expressing good wishes without any insults, threats, or offensive language. It is respectful and promotes participation."
